TOT_POP,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
79074.0,11331.0,20684.0,55.0,26362.0,1.809016769
9534.0,1704.0,2685.0,30.0,3208.0,0.502590122
31304.0,2772.0,7187.0,21.0,13421.0,0.735591829
24947.0,4952.0,6207.0,19.0,8624.0,0.932703029
1234.0,132.0,354.0,48.0,504.0,0.022485732
13338.0,1337.0,2252.0,30.0,4420.0,0.703120102
337890.0,65692.0,62311.0,48.0,113161.0,6.156972487
3253.0,560.0,781.0,48.0,1223.0,0.059275597
222631.0,45518.0,29297.0,48.0,67042.0,4.056743147
150056.0,44908.0,42681.0,35.0,41312.0,2.936056977
33363.0,4822.0,7783.0,31.0,10869.0,1.608257121
57618.0,8040.0,16027.0,23.0,20413.0,1.463692577
4794.0,359.0,798.0,48.0,1547.0,0.08735543
24644.0,1874.0,5718.0,21.0,10471.0,0.579092929
8812.0,720.0,1960.0,13.0,3662.0,0.121464237
36791.0,4563.0,9091.0,31.0,11542.0,1.773503215
41933.0,14849.0,6731.0,49.0,8062.0,0.716326095
24842.0,2810.0,7413.0,54.0,10895.0,0.770366236
3582.0,498.0,1088.0,48.0,1287.0,0.065270578
6666.0,762.0,1468.0,32.0,2723.0,0.096659891
222846.0,30712.0,46215.0,37.0,82042.0,2.403665774
126770.0,20116.0,35231.0,4.0,44926.0,1.467154123
101104.0,15403.0,22152.0,21.0,36985.0,2.375775501
7060.0,878.0,1645.0,16.0,2048.0,0.181107372
1445.0,258.0,657.0,49.0,496.0,0.024684406
487204.0,113109.0,81860.0,19.0,148872.0,18.21528225
25473.0,2557.0,6046.0,29.0,9326.0,0.50726032
12190.0,3608.0,2958.0,51.0,3677.0,0.137389443
178599.0,41847.0,45203.0,36.0,56682.0,1.517097376
26409.0,2036.0,6579.0,21.0,13465.0,0.620567487
87606.0,15241.0,24313.0,6.0,26895.0,0.795068337
106408.0,13471.0,18389.0,13.0,34873.0,1.466723387
9809.0,1216.0,2590.0,51.0,4104.0,0.110553983
34909.0,5785.0,6858.0,19.0,9005.0,1.305156132
18897.0,1025.0,3792.0,13.0,7182.0,0.260475451
58672.0,13031.0,16414.0,50.0,19410.0,1.311526922
26718.0,2412.0,7153.0,54.0,11393.0,0.82854219
6120.0,579.0,1667.0,21.0,2847.0,0.1438098
590925.0,125054.0,96577.0,48.0,177437.0,10.767732
35886.0,3562.0,9615.0,29.0,14384.0,0.714621122
13158.0,1331.0,2865.0,48.0,5028.0,0.239762775
24277.0,5149.0,4546.0,20.0,7669.0,1.159023598
6254.0,512.0,1916.0,29.0,2637.0,0.124539946
14190.0,835.0,2414.0,48.0,5427.0,0.258567698
19026.0,1945.0,5537.0,37.0,8716.0,0.205218604
3079.0,413.0,630.0,48.0,1047.0,0.056105
14306.0,1509.0,3706.0,40.0,5904.0,0.453516148
11321.0,1766.0,3637.0,19.0,3787.0,0.423262556
16786.0,1789.0,3163.0,32.0,5399.0,0.24340428
23145.0,1744.0,6025.0,47.0,9842.0,0.393156731
2279.0,158.0,913.0,13.0,1096.0,0.03141364
891299.0,152051.0,157501.0,53.0,269794.0,10.88162932
31280.0,3997.0,8461.0,18.0,11008.0,0.617010651
117898.0,14894.0,25826.0,36.0,45846.0,1.001476752
64382.0,7324.0,19092.0,6.0,21992.0,0.584298903
12098.0,958.0,2764.0,40.0,5286.0,0.383520087
429899.0,76672.0,92861.0,39.0,159044.0,7.134678114
86184.0,13379.0,25000.0,42.0,31969.0,1.339153248
26746.0,2433.0,5804.0,35.0,11097.0,0.523323159
44191.0,4554.0,11617.0,12.0,18451.0,0.450223047
514213.0,115297.0,100264.0,45.0,168235.0,6.97871965
43093.0,3683.0,7860.0,13.0,15407.0,0.593992096
6468.0,914.0,1788.0,31.0,2279.0,0.31178872
80809.0,8862.0,12454.0,13.0,26280.0,1.11386785
14874.0,1587.0,3317.0,48.0,5354.0,0.271031427
21792.0,2395.0,5958.0,29.0,8950.0,0.433958187
258111.0,57516.0,55158.0,22.0,83283.0,8.75144432
45815.0,7392.0,15571.0,29.0,17940.0,0.912343719
49565.0,5114.0,10925.0,48.0,19328.0,0.903164762
14301.0,1660.0,2206.0,38.0,5591.0,0.73379276
20192.0,1856.0,4470.0,22.0,8549.0,0.684624691
58812.0,10361.0,17615.0,27.0,20389.0,1.331114905
4276.0,357.0,883.0,48.0,1923.0,0.077916524
16378.0,1276.0,4103.0,1.0,6941.0,0.338425053
74615.0,12194.0,20550.0,39.0,28577.0,1.238323438
122083.0,23622.0,31337.0,23.0,44845.0,3.101322172
39272.0,12366.0,7602.0,13.0,9888.0,0.541323593
21623.0,1184.0,5833.0,12.0,9209.0,0.220297639
77516.0,8140.0,15752.0,41.0,27000.0,1.128322555
28523.0,3480.0,6402.0,18.0,9991.0,0.562627711
564751.0,145998.0,123831.0,42.0,164214.0,8.775273092
5506.0,602.0,1817.0,19.0,2096.0,0.205854927
10718.0,961.0,2575.0,21.0,4530.0,0.251855137
22141.0,3214.0,5388.0,19.0,6740.0,0.827794034
18256.0,1685.0,4554.0,12.0,7427.0,0.185994251
50224.0,6653.0,10123.0,48.0,16633.0,0.915172944
66994.0,7011.0,16065.0,45.0,27592.0,0.909219223
20105.0,1398.0,4137.0,21.0,9676.0,0.472433993
191224.0,45639.0,41663.0,26.0,59550.0,2.754750916
29533.0,2762.0,6357.0,13.0,9460.0,0.407081627
39138.0,5636.0,10621.0,19.0,14497.0,1.463267372
200482.0,28714.0,45832.0,45.0,77216.0,2.720871843
44176.0,4757.0,9933.0,21.0,19395.0,1.038062377
11859.0,946.0,3689.0,37.0,5275.0,0.127913772
30802.0,2697.0,5929.0,6.0,9937.0,0.279543581
10352.0,858.0,2645.0,5.0,4008.0,0.302265725
4966.0,374.0,1143.0,29.0,1766.0,0.098891169
127068.0,23208.0,15104.0,49.0,27268.0,2.170656147
40507.0,6269.0,10782.0,47.0,17795.0,0.688079486
20127.0,2401.0,5056.0,18.0,7496.0,0.397013215
14165.0,1482.0,3982.0,29.0,5407.0,0.282076804
19305.0,1796.0,4704.0,22.0,7970.0,0.6545503
28360.0,2773.0,6472.0,48.0,11724.0,0.51677096
12274.0,938.0,3138.0,21.0,5678.0,0.288418544
6221.0,545.0,1620.0,29.0,2511.0,0.123882795
146027.0,51193.0,25896.0,37.0,36831.0,1.575079211
4492.0,574.0,1626.0,42.0,1749.0,0.069798065
104722.0,15076.0,23474.0,1.0,41884.0,2.163911854
7037.0,849.0,1800.0,18.0,2613.0,0.138807671
42454.0,5489.0,6340.0,48.0,13721.0,0.773589363
18165.0,2096.0,4963.0,28.0,7974.0,0.602148647
23347.0,2089.0,6811.0,54.0,11067.0,0.724005334
21645.0,3375.0,5929.0,27.0,8129.0,0.489899716
48675.0,7604.0,10095.0,40.0,19782.0,1.543051762
34220.0,7175.0,6976.0,27.0,9545.0,0.77451459
24922.0,5979.0,6341.0,51.0,8271.0,0.280887589
123707.0,16522.0,24309.0,48.0,45063.0,2.254167319
237521.0,128610.0,32701.0,51.0,48712.0,2.677020341
27724.0,2437.0,6379.0,39.0,11486.0,0.460112296
78041.0,7866.0,12327.0,6.0,22156.0,0.708261171
204826.0,69867.0,34052.0,39.0,60607.0,3.399327701
6980.0,932.0,1925.0,46.0,2322.0,0.450968279
14312.0,1933.0,4653.0,17.0,5604.0,0.21005629
56351.0,6964.0,15434.0,47.0,25250.0,0.957216459
24665.0,4170.0,6554.0,26.0,9258.0,0.355321149
191996.0,44674.0,45371.0,41.0,58900.0,2.794692932
22950.0,3620.0,5017.0,51.0,8244.0,0.258661831
94031.0,24452.0,23672.0,39.0,31720.0,1.56055473
28925.0,4162.0,7086.0,17.0,10519.0,0.424530338
700307.0,144748.0,136794.0,29.0,235337.0,13.9456661
22391.0,4316.0,4832.0,51.0,8052.0,0.252361528
264870.0,62075.0,51450.0,26.0,85818.0,3.815686708
90382.0,10663.0,23258.0,37.0,33378.0,0.974880051
223499.0,23741.0,36810.0,16.0,68964.0,5.733330939
16489.0,2815.0,5431.0,55.0,6243.0,0.377227376
64525.0,3658.0,9636.0,48.0,23826.0,1.175763265
13775.0,1465.0,3692.0,54.0,6032.0,0.42717152
21627.0,2103.0,4027.0,6.0,6484.0,0.196275859
69611.0,5470.0,10775.0,35.0,21850.0,1.362037254
2533.0,390.0,725.0,20.0,915.0,0.120929554
1248743.0,398329.0,160972.0,48.0,337286.0,22.75437656
67505.0,8192.0,18587.0,39.0,27678.0,1.120324649
7291.0,858.0,1464.0,48.0,2845.0,0.132855327
24087.0,2180.0,5824.0,21.0,9793.0,0.566004357
7915.0,769.0,2318.0,13.0,3148.0,0.109100026
6474.0,854.0,1840.0,51.0,2733.0,0.072966305
146917.0,37962.0,23773.0,18.0,42062.0,2.897997244
40763.0,5573.0,11363.0,42.0,16752.0,0.633387913
83442.0,7866.0,19667.0,1.0,31416.0,1.724194849
230220.0,40226.0,34127.0,13.0,73749.0,3.173342776
151096.0,29141.0,36356.0,23.0,55859.0,3.838350752
57078.0,5270.0,12263.0,45.0,21791.0,0.774642726
15941.0,2039.0,4124.0,20.0,6229.0,0.761049354
213413.0,70795.0,80676.0,25.0,68684.0,2.318984276
14462.0,1380.0,3426.0,47.0,5704.0,0.24566138
37349.0,6152.0,9239.0,51.0,13349.0,0.42094818
29423.0,2631.0,7240.0,29.0,11820.0,0.585919224
17650.0,4315.0,4017.0,46.0,5233.0,1.140342426
22935.0,1700.0,5553.0,18.0,9113.0,0.452402151
21493.0,3096.0,5923.0,31.0,7839.0,1.036066011
18328.0,2420.0,3890.0,5.0,6769.0,0.53515516
5460.0,616.0,1681.0,51.0,2151.0,0.061537847
47192.0,6981.0,10589.0,40.0,17626.0,1.496039009
17607.0,2877.0,4296.0,29.0,6015.0,0.350619576
37489.0,2966.0,9739.0,12.0,14744.0,0.381942292
17753.0,3857.0,5771.0,26.0,6048.0,0.255747673
8683.0,538.0,2049.0,13.0,3689.0,0.119686106
34920.0,3573.0,8429.0,40.0,13528.0,1.107002928
11059.0,1110.0,1796.0,30.0,3739.0,0.582981347
42555.0,7364.0,8070.0,55.0,12731.0,0.97355273
56031.0,9955.0,8436.0,21.0,20561.0,1.316635119
33443.0,2773.0,6942.0,22.0,13265.0,1.133909645
5795.0,861.0,2710.0,26.0,2660.0,0.083482102
8929.0,1569.0,2512.0,19.0,3234.0,0.333831937
